"","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","responseAR","cuedAR","uncuedAR","coherence","cued_motion_dir","uncued_motion_dir","response_error","trial_number","round_number","sub","arDiff","pairAvg","cuedMotDir1V0H2R","global_org1W0B","sameDirection1S0D","sameDirection1S0D_R2","pairSameARCat","identicalShapesI1D0","randomTrialsR1C0","motionType1Diag0Trans","responseAR_normed","uncuedCat","cuedCat","respAcc","globalMotion"
"35933",2528,2,2,270,0,-0.14,0.09,0.09,1,0,270,-0.23166,64,1,18268,0,0.09266,0,0,0,0,1,1,0,1,-0.2895775,"1",1,0,"-1"
"35934",2382,1,2,0,90,-0.46,-0.46,0.28,1,90,0,0,65,1,18268,0.74131,-0.092665,1,0,0,0,0,0,0,0,0,"1",-1,1,"1"
"35938",2677,2,2,180,90,-0.42,-0.28,-0.28,1,90,180,-0.139,69,1,18268,0,-0.27799,1,0,0,0,1,1,0,0,-0.169885,"-1",-1,1,"1"
"35939",3744,2,1,180,90,-0.46,0.05,0.46,1,180,90,-0.50965,70,1,18268,0.41699,0.254825,0,0,0,0,1,0,0,0,-0.611581,"1",1,0,"-1"
"35941",3540,1,2,180,90,0.19,0.09,0.09,1,90,180,0.09266,72,1,18268,0,0.09266,1,0,0,0,1,1,0,0,0.0347525,"1",1,1,"1"
"35942",3278,2,1,270,180,-0.05,-0.19,0.42,1,270,180,0.139,73,1,18268,0.60232,0.11583,1,0,0,0,0,0,0,0,0.102961111111111,"1",-1,1,"1"
"35943",2449,1,2,270,90,0.46,0.37,0.37,1,90,270,0.09266,74,1,18268,0,0.37065,1,0,0,0,1,1,0,0,0.09845625,"1",1,1,"1"
"35944",2500,3,2,180,180,-0.51,-0.37,-0.37,1,180,180,-0.139,75,1,18268,0,-0.37066,0,1,1,1,1,1,0,1,-0.203858,"-1",-1,1,"-1"
"35945",21148,2,2,270,180,0.42,0.46,-0.28,1,180,270,-0.04633,76,1,18268,-0.74131,0.092665,0,0,0,0,0,0,0,0,-0.03474375,"-1",1,1,"-1"
"35946",3850,2,1,180,90,0.51,0.32,0.32,1,180,90,0.18533,77,1,18268,0,0.32432,0,0,0,0,1,1,0,0,0.09266375,"1",1,1,"-1"
"35948",2689,4,2,90,0,-0.46,-0.05,0.19,1,0,90,-0.41699,79,1,18268,0.23166,0.0695,0,1,0,0,0,0,0,0,-0.46332,"1",-1,1,"-1"
"35950",2680,3,2,90,270,0.56,0.28,-0.28,1,270,90,0.27799,81,1,18268,-0.55598,0,1,1,0,0,0,0,0,0,0.160055454545455,"-1",1,1,"1"
"35953",2933,3,2,180,90,-0.42,-0.46,-0.46,1,90,180,0.04633,84,1,18268,0,-0.46332,1,1,0,0,1,1,0,0,0.04633,"-1",-1,1,"1"
"35954",4203,2,2,180,0,0.56,0.46,-0.14,1,0,180,0.09266,85,1,18268,-0.60232,0.16216,0,0,0,0,0,0,0,0,0.10424625,"-1",1,1,"-1"
"35955",4735,3,2,180,270,0.42,0.28,0.42,1,270,180,0.139,86,1,18268,0.139,0.34749,1,1,0,0,1,0,0,0,0.0210654545454546,"1",1,1,"1"
"35956",2369,1,2,180,270,0.6,0.42,0.42,1,270,180,0.18533,87,1,18268,0,0.41699,1,0,0,0,1,1,0,0,0.12046,"1",1,1,"1"
"35958",2563,3,2,0,180,-0.19,-0.05,-0.05,1,180,0,-0.139,89,1,18268,0,-0.04633,0,1,0,0,1,1,0,0,-0.18533,"-1",-1,1,"-1"
"35959",3208,2,1,270,90,0.23,0.09,-0.05,1,270,90,0.139,90,1,18268,-0.13899,0.023165,1,0,0,0,0,0,0,0,0.0810825,"-1",1,1,"1"
"35960",2758,2,2,180,90,0.51,-0.23,-0.05,1,90,180,0.74131,91,1,18268,0.18533,-0.138995,1,0,0,0,1,0,0,0,0.648646666666667,"-1",-1,0,"1"
"35961",4141,2,1,0,270,-0.05,-0.14,0.05,1,0,270,0.09266,92,1,18268,0.18533,-0.046335,0,0,0,0,0,0,0,1,0.146721666666667,"1",-1,1,"-1"
"35965",2612,3,1,90,90,0.28,0.14,0.14,1,90,90,0.139,96,1,18268,0,0.13899,1,1,1,1,1,1,0,1,0.00579125000000003,"1",1,1,"1"
"35966",4156,2,1,0,180,0.32,0,0,1,0,180,0.32432,97,1,18268,0,0,0,0,0,0,1,1,0,0,0.27799,"0",0,0,"-1"
"35970",19979,2,1,90,180,-0.32,-0.23,0.23,1,90,180,-0.09266,101,1,18268,0.46332,0,1,0,0,0,0,0,0,0,-0.185323333333333,"1",-1,1,"1"
"35971",2697,3,1,90,270,-0.51,-0.42,-0.42,1,90,270,-0.09266,102,1,18268,0,-0.41699,1,1,0,0,1,1,0,0,-0.046331,"-1",-1,1,"1"
"35973",3995,3,1,180,0,-0.51,-0.42,-0.46,1,180,0,-0.09266,104,1,18268,-0.04633,-0.440155,0,1,0,0,1,0,0,0,-0.046331,"-1",-1,1,"-1"
"35975",3668,2,1,0,90,0.46,-0.05,-0.14,1,0,90,0.50965,106,1,18268,-0.09267,-0.092665,0,0,0,0,1,0,0,0,0.46332,"-1",-1,0,"-1"
"35976",2854,3,1,90,180,-0.42,-0.46,-0.37,1,90,180,0.04633,107,1,18268,0.09266,-0.41699,1,1,0,0,1,0,0,0,0.04633,"-1",-1,1,"1"
"35977",3012,4,2,180,270,0.19,0.42,-0.42,1,270,180,-0.23166,108,1,18268,-0.83398,0,1,1,0,0,0,0,0,0,-0.29652,"-1",1,1,"1"
"35980",3233,2,2,0,90,-0.32,-0.32,-0.19,1,90,0,0,111,1,18268,0.13899,-0.254825,1,0,0,0,1,0,0,0,-0.0595671428571429,"-1",-1,1,"1"
"35981",3472,4,2,270,180,-0.09,0,-0.28,1,180,270,-0.09266,112,1,18268,-0.27799,-0.138995,0,1,0,0,0,0,0,0,-0.13899,"-1",0,0,"-1"
"35982",3580,3,2,90,180,0.23,0.46,0.46,1,180,90,-0.23166,113,1,18268,0,0.46332,0,1,0,0,1,1,0,0,-0.22007375,"1",1,1,"-1"
"35983",2376,3,1,90,270,0.32,0,0,1,90,270,0.32432,114,1,18268,0,0,1,1,0,0,1,1,0,0,0.27799,"0",0,0,"1"
"35985",3034,4,2,0,90,0.28,0.28,0.28,1,90,0,0,116,1,18268,0,0.27799,1,1,0,0,1,1,0,0,-0.117934545454545,"1",1,1,"1"
"35986",3249,2,1,180,0,0.56,0.28,0.19,1,180,0,0.27799,117,1,18268,-0.09266,0.23166,0,0,0,0,1,0,0,0,0.160055454545455,"1",1,1,"-1"
"35988",2582,4,2,180,90,0,-0.19,-0.23,1,90,180,0.18533,119,1,18268,-0.04633,-0.208495,1,1,0,0,1,0,0,0,0.149291111111111,"-1",-1,0,"1"
"35989",3531,2,2,270,0,-0.09,-0.19,0.19,1,0,270,0.09266,120,1,18268,0.37066,0,0,0,0,0,0,0,0,1,0.0566311111111111,"1",-1,1,"-1"
"35993",2870,4,1,0,0,0.46,0.19,0.19,1,0,0,0.27799,124,1,18268,0,0.18533,0,1,1,1,1,1,0,1,0.162165,"1",1,1,"-1"
"35995",2455,4,1,0,90,0.42,0.42,-0.14,1,0,90,0,126,1,18268,-0.55599,0.138995,0,1,0,0,0,0,0,0,-0.06486,"-1",1,1,"-1"
"35997",2375,1,1,0,0,-0.05,-0.19,-0.09,1,0,0,0.139,128,1,18268,0.09267,-0.138995,0,0,1,1,1,0,0,1,0.102961111111111,"-1",-1,1,"-1"
"35998",2309,4,2,180,90,0.05,-0.05,-0.05,1,90,180,0.09266,129,1,18268,0,-0.04633,1,1,0,0,1,1,0,0,0.04633,"-1",-1,0,"1"
"36001",2825,1,1,270,270,0.28,0.09,0.23,1,270,270,0.18533,132,1,18268,0.139,0.16216,1,0,1,1,1,0,0,1,0.1274125,"1",1,1,"1"
"36004",6232,3,1,0,0,-0.05,0,0.37,1,0,0,-0.04633,135,1,18268,0.37065,0.185325,0,1,1,1,0,0,0,1,-0.09266,"1",0,0,"-1"
"36005",9862,3,2,180,90,-0.37,-0.37,0.19,1,90,180,0,136,1,18268,0.55599,-0.092665,1,1,0,0,0,0,0,0,-0.064868,"1",-1,1,"1"
"36006",3276,3,1,0,0,0.42,0.46,0.32,1,0,0,-0.04633,137,1,18268,-0.139,0.39382,0,1,1,1,1,0,0,1,-0.03474375,"1",1,1,"-1"
"36007",5846,3,2,270,0,-0.09,-0.46,0.46,1,0,270,0.37065,138,1,18268,0.92664,0,0,1,0,0,0,0,0,1,0.37066,"1",-1,1,"-1"
"36010",2612,2,1,270,0,0.14,-0.14,0.46,1,270,0,0.27799,141,1,18268,0.60232,0.16216,1,0,0,0,0,0,0,1,0.332041666666667,"1",-1,0,"1"
"36011",3694,2,2,90,0,0.42,0.32,0.32,1,0,90,0.09266,142,1,18268,0,0.32432,0,0,0,0,1,1,0,0,0.00000375000000002457,"1",1,1,"-1"
"36012",2838,4,1,270,90,0.32,-0.09,0.28,1,270,90,0.41699,143,1,18268,0.37065,0.092665,1,1,0,0,0,0,0,0,0.37065,"1",-1,0,"1"
"36013",3295,2,1,180,0,0.51,0.32,0.32,1,180,0,0.18533,144,1,18268,0,0.32432,0,0,0,0,1,1,0,0,0.09266375,"1",1,1,"-1"
"36015",7210,3,1,180,270,0.32,0.23,0.14,1,180,270,0.09266,146,1,18268,-0.09267,0.185325,0,1,0,0,1,0,0,0,-0.0173775,"1",1,1,"-1"
"36016",3343,1,2,0,90,0.28,-0.09,0.28,1,90,0,0.37065,0,2,18268,0.37065,0.092665,1,0,0,0,0,0,0,0,0.32432,"1",-1,0,"1"
"36017",2426,1,1,90,90,0.19,-0.09,-0.05,1,90,90,0.27799,1,2,18268,0.04633,-0.069495,1,0,1,1,1,0,0,1,0.23166,"-1",-1,0,"1"
"36020",2310,3,1,0,0,-0.14,-0.14,0.42,1,0,0,0,4,2,18268,0.55599,0.138995,0,1,1,1,0,0,0,1,0.0540516666666667,"1",-1,1,"-1"
"36022",2468,3,1,90,270,-0.09,-0.14,0.28,1,90,270,0.04633,6,2,18268,0.41699,0.069495,1,1,0,0,0,0,0,0,0.100391666666667,"1",-1,1,"1"
"36025",2444,4,1,270,270,0.23,0.42,0.42,1,270,270,-0.18533,9,2,18268,0,0.41699,1,1,1,1,1,1,0,1,-0.25019,"1",1,1,"1"
"36026",4773,4,2,180,0,0.23,0.19,-0.42,1,0,180,0.04633,10,2,18268,-0.60232,-0.11583,0,1,0,0,0,0,0,0,-0.069495,"-1",1,1,"-1"
"36027",3033,1,1,180,0,0.51,0.37,0.09,1,180,0,0.139,11,2,18268,-0.27799,0.231655,0,0,0,0,1,0,0,0,0.14478625,"1",1,1,"-1"
"36029",2978,1,2,0,0,-0.37,-0.37,-0.37,1,0,0,0,13,2,18268,0,-0.37066,0,0,1,1,1,1,0,1,-0.064868,"-1",-1,1,"-1"
"36030",2653,1,1,0,90,0.42,0.23,0.32,1,0,90,0.18533,14,2,18268,0.09266,0.27799,0,0,0,0,1,0,0,0,0.0752925,"1",1,1,"-1"
"36032",2541,4,1,270,90,0,0.14,0.46,1,270,90,-0.139,16,2,18268,0.32433,0.301155,1,1,0,0,1,0,0,0,-0.27219875,"1",1,0,"1"
"36033",2350,3,2,270,180,0.46,-0.46,0.42,1,180,270,0.92664,17,2,18268,0.88031,-0.023165,0,1,0,0,0,0,0,0,0.92664,"1",-1,0,"-1"
"36036",2866,2,1,90,180,-0.51,-0.32,-0.19,1,90,180,-0.18533,20,2,18268,0.13899,-0.254825,1,0,0,0,1,0,0,0,-0.244897142857143,"-1",-1,1,"1"
"36037",2967,4,1,90,180,-0.42,-0.32,0.14,1,90,180,-0.09266,21,2,18268,0.46331,-0.092665,1,1,0,0,0,0,0,0,-0.152237142857143,"1",-1,1,"1"
"36038",2861,3,2,180,270,0.14,0.14,-0.28,1,270,180,0,22,2,18268,-0.41698,-0.0695,1,1,0,0,0,0,0,0,-0.13320875,"-1",1,1,"1"
"36039",2442,4,1,90,90,0.32,0.28,0.42,1,90,90,0.04633,23,2,18268,0.139,0.34749,1,1,1,1,1,0,0,1,-0.0716045454545455,"1",1,1,"1"
"36040",2211,4,1,0,270,0.32,0.28,-0.28,1,0,270,0.04633,24,2,18268,-0.55598,0,0,1,0,0,0,0,0,1,-0.0716045454545455,"-1",1,1,"-1"
"36041",2851,2,1,180,270,-0.23,-0.32,0.37,1,180,270,0.09266,25,2,18268,0.69497,0.023165,0,0,0,0,0,0,0,0,0.0330928571428571,"1",-1,1,"-1"
"36042",2466,3,2,90,90,-0.32,-0.05,-0.28,1,90,90,-0.27799,26,2,18268,-0.23166,-0.16216,1,1,1,1,1,0,0,1,-0.32432,"-1",-1,1,"1"
"36044",3001,3,2,180,180,0.51,0.46,0.46,1,180,180,0.04633,28,2,18268,0,0.46332,0,1,1,1,1,1,0,1,0.0579162500000001,"1",1,1,"-1"
"36049",2808,3,2,270,0,-0.14,0,0,1,0,270,-0.139,33,2,18268,0,0,0,1,0,0,1,1,0,1,-0.18533,"0",0,0,"-1"
"36051",2922,3,2,0,180,-0.23,-0.09,0.46,1,180,0,-0.139,35,2,18268,0.55598,0.18533,0,1,0,0,0,0,0,0,-0.18533,"1",-1,1,"-1"
"36052",2954,2,2,180,90,0.14,0.37,-0.46,1,90,180,-0.23166,36,2,18268,-0.83397,-0.046335,1,0,0,0,0,0,0,0,-0.22587375,"-1",1,1,"1"
"36054",2874,4,1,180,180,-0.42,-0.42,-0.14,1,180,180,0,38,2,18268,0.27799,-0.277995,0,1,1,1,1,0,0,1,0.046329,"-1",-1,1,"-1"
"36055",2354,1,2,0,270,-0.46,-0.32,0.05,1,270,0,-0.139,39,2,18268,0.37065,-0.138995,1,0,0,0,0,0,0,1,-0.198567142857143,"1",-1,1,"1"
"36057",3001,1,1,0,270,-0.32,-0.05,-0.05,1,0,270,-0.27799,41,2,18268,0,-0.04633,0,0,0,0,1,1,0,1,-0.32432,"-1",-1,1,"-1"
"36058",2959,3,1,180,270,0.56,0.46,-0.32,1,180,270,0.09266,42,2,18268,-0.78764,0.0695,0,1,0,0,0,0,0,0,0.10424625,"-1",1,1,"-1"
"36060",2955,4,1,0,0,-0.37,-0.32,-0.09,1,0,0,-0.04633,44,2,18268,0.23166,-0.20849,0,1,1,1,1,0,0,1,-0.105907142857143,"-1",-1,1,"-1"
"36061",2461,4,1,0,180,-0.42,-0.37,-0.37,1,0,180,-0.04633,45,2,18268,0,-0.37066,0,1,0,0,1,1,0,0,-0.111198,"-1",-1,1,"-1"
"36062",2645,3,1,0,0,0.32,0.14,0,1,0,0,0.18533,46,2,18268,-0.13899,0.069495,0,1,1,1,0,0,0,1,0.05212125,"0",1,1,"-1"
"36065",2510,4,2,0,0,0.37,0.05,-0.23,1,0,0,0.32432,49,2,18268,-0.27799,-0.092665,0,1,1,1,0,0,0,1,0.222389,"-1",1,1,"-1"
"36066",2447,3,1,0,0,0.51,0.28,0.28,1,0,0,0.23166,50,2,18268,0,0.27799,0,1,1,1,1,1,0,1,0.113725454545455,"1",1,1,"-1"
"36070",3030,4,2,270,90,-0.19,-0.42,0.14,1,90,270,0.23166,54,2,18268,0.55598,-0.139,1,1,0,0,0,0,0,0,0.277989,"1",-1,1,"1"
"36072",2416,3,2,270,0,-0.32,-0.23,0,1,0,270,-0.09266,56,2,18268,0.23166,-0.11583,0,1,0,0,0,0,0,1,-0.185323333333333,"0",-1,1,"-1"
"36073",2407,2,2,270,180,-0.14,0,-0.46,1,180,270,-0.139,57,2,18268,-0.46332,-0.23166,0,0,0,0,0,0,0,0,-0.18533,"-1",0,0,"-1"
"36080",3456,3,2,180,180,-0.28,-0.14,-0.14,1,180,180,-0.139,64,2,18268,0,-0.139,0,1,1,1,1,1,0,1,-0.0849383333333333,"-1",-1,1,"-1"
"36081",2141,3,1,0,90,0.09,-0.14,0.05,1,0,90,0.23166,65,2,18268,0.18533,-0.046335,0,1,0,0,0,0,0,0,0.285711666666667,"1",-1,0,"-1"
"36083",3266,4,1,180,90,-0.42,-0.42,-0.42,1,180,90,0,67,2,18268,0,-0.41699,0,1,0,0,1,1,0,0,0.046329,"-1",-1,1,"-1"
"36084",2900,2,1,0,180,0.37,0.28,0.28,1,0,180,0.09266,68,2,18268,0,0.27799,0,0,0,0,1,1,0,0,-0.0252745454545455,"1",1,1,"-1"
"36085",2869,2,1,0,90,0.51,0.37,-0.46,1,0,90,0.139,69,2,18268,-0.83397,-0.046335,0,0,0,0,0,0,0,0,0.14478625,"-1",1,1,"-1"
"36087",2771,1,1,0,180,0.28,0.05,0.46,1,0,180,0.23166,71,2,18268,0.41699,0.254825,0,0,0,0,1,0,0,0,0.129729,"1",1,1,"-1"
"36088",2592,2,2,90,0,0.28,0.05,0.05,1,0,90,0.23166,72,2,18268,0,0.04633,0,0,0,0,1,1,0,0,0.129729,"1",1,1,"-1"
"36089",4037,3,2,270,270,-0.09,0.14,0,1,270,270,-0.23166,73,2,18268,-0.13899,0.069495,1,1,1,1,0,0,0,1,-0.36485875,"0",1,0,"1"
"36092",2861,2,1,0,270,0.46,0.14,-0.19,1,0,270,0.32432,76,2,18268,-0.32432,-0.02317,0,0,0,0,0,0,0,1,0.19112125,"-1",1,1,"-1"
"36093",2453,3,2,270,270,-0.14,-0.14,-0.14,1,270,270,0,77,2,18268,0,-0.139,1,1,1,1,1,1,0,1,0.0540516666666667,"-1",-1,1,"1"
"36094",2470,3,1,0,270,0.42,0.05,-0.32,1,0,270,0.37065,78,2,18268,-0.37065,-0.138995,0,1,0,0,0,0,0,1,0.268729,"-1",1,1,"-1"
"36095",3499,1,1,90,180,-0.28,-0.42,0.19,1,90,180,0.139,79,2,18268,0.60232,-0.11583,1,0,0,0,0,0,0,0,0.185329,"1",-1,1,"1"
"36097",3193,1,2,180,0,0.05,-0.28,-0.19,1,0,180,0.32432,81,2,18268,0.09266,-0.23166,0,0,0,0,1,0,0,0,0.293435,"-1",-1,0,"-1"
"36099",2927,3,2,0,270,-0.09,-0.14,0.23,1,270,0,0.04633,83,2,18268,0.37066,0.04633,1,1,0,0,0,0,0,1,0.100391666666667,"1",-1,1,"1"
"36101",4420,4,2,90,270,0.37,0.37,0.37,1,270,90,0,85,2,18268,0,0.37065,1,1,0,0,1,1,0,0,0.00578624999999994,"1",1,1,"1"
"36104",2288,4,2,180,90,0.42,0.37,-0.42,1,90,180,0.04633,88,2,18268,-0.78764,-0.02317,1,1,0,0,0,0,0,0,0.05212625,"-1",1,1,"1"
"36106",2385,4,2,0,180,-0.05,-0.09,0,1,180,0,0.04633,90,2,18268,0.09266,-0.04633,0,1,0,0,0,0,0,0,0.00000000000000000693889390390723,"0",-1,1,"-1"
"36108",2936,4,1,90,90,0.51,0.42,-0.23,1,90,90,0.09266,92,2,18268,-0.64865,0.092665,1,1,1,1,0,0,0,1,0.0278,"-1",1,1,"1"
"36109",3172,3,1,180,0,0.6,0.32,0.32,1,180,0,0.27799,93,2,18268,0,0.32432,0,1,0,0,1,1,0,0,0.18532375,"1",1,1,"-1"
"36111",2851,2,2,0,180,0.42,0.23,-0.05,1,180,0,0.18533,95,2,18268,-0.27799,0.092665,0,0,0,0,0,0,0,0,0.0752925,"-1",1,1,"-1"
"36112",2829,3,2,90,0,0,-0.37,-0.19,1,0,90,0.37065,96,2,18268,0.18533,-0.277995,0,1,0,0,1,0,0,0,0.305792,"-1",-1,0,"-1"
"36115",3069,2,2,90,0,0.51,0.37,0.37,1,0,90,0.139,99,2,18268,0,0.37065,0,0,0,0,1,1,0,0,0.14478625,"1",1,1,"-1"
"36117",2591,3,2,270,90,-0.42,-0.42,-0.42,1,90,270,0,101,2,18268,0,-0.41699,1,1,0,0,1,1,0,0,0.046329,"-1",-1,1,"1"
"36118",3456,1,1,180,270,0.42,0.09,-0.46,1,180,270,0.32432,102,2,18268,-0.55598,-0.18533,0,0,0,0,0,0,0,0,0.2664125,"-1",1,1,"-1"
"36120",2962,3,2,90,180,0.6,0.37,-0.23,1,180,90,0.23166,104,2,18268,-0.60231,0.069495,0,1,0,0,0,0,0,0,0.23744625,"-1",1,1,"-1"
"36122",3568,3,2,0,180,0.46,0.05,0.32,1,180,0,0.41699,106,2,18268,0.27799,0.185325,0,1,0,0,1,0,0,0,0.315059,"1",1,1,"-1"
"36125",2696,2,2,270,0,-0.28,-0.28,-0.19,1,0,270,0,109,2,18268,0.09266,-0.23166,0,0,0,0,1,0,0,1,-0.030885,"-1",-1,1,"-1"
"36128",2857,1,2,270,90,-0.32,-0.28,0.32,1,90,270,-0.04633,112,2,18268,0.60231,0.023165,1,0,0,0,0,0,0,0,-0.077215,"1",-1,1,"1"
"36129",3385,2,2,180,180,0.46,0.28,0.28,1,180,180,0.18533,113,2,18268,0,0.27799,0,0,1,1,1,1,0,1,0.0673954545454545,"1",1,1,"-1"
"36130",3358,3,1,180,0,0.14,0.09,0.32,1,180,0,0.04633,114,2,18268,0.23166,0.20849,0,1,0,0,1,0,0,0,-0.0115875,"1",1,1,"-1"
"36131",2945,1,2,0,90,-0.05,-0.19,0.23,1,90,0,0.139,115,2,18268,0.41699,0.023165,1,0,0,0,0,0,0,0,0.102961111111111,"1",-1,1,"1"
"36132",3761,1,1,0,0,-0.42,-0.28,0,1,0,0,-0.139,116,2,18268,0.27799,-0.138995,0,0,1,1,0,0,0,1,-0.169885,"0",-1,1,"-1"
"36133",2400,3,1,180,0,0.56,0.32,0.32,1,180,0,0.23166,117,2,18268,0,0.32432,0,1,0,0,1,1,0,0,0.13899375,"1",1,1,"-1"
"36134",3469,4,2,0,0,-0.42,-0.19,-0.19,1,0,0,-0.23166,118,2,18268,0,-0.18533,0,1,1,1,1,1,0,1,-0.267698888888889,"-1",-1,1,"-1"
"36135",2799,1,1,180,90,0.46,0.09,0.09,1,180,90,0.37065,119,2,18268,0,0.09266,0,0,0,0,1,1,0,0,0.3127425,"1",1,1,"-1"
"36136",3023,3,2,180,90,-0.28,-0.05,0.05,1,90,180,-0.23166,120,2,18268,0.09266,0,1,1,0,0,0,0,0,0,-0.27799,"1",-1,1,"1"
"36139",2557,1,1,0,0,0.28,-0.09,0.28,1,0,0,0.37065,123,2,18268,0.37065,0.092665,0,0,1,1,0,0,0,1,0.32432,"1",-1,0,"-1"
"36140",2675,1,2,0,270,-0.28,-0.14,-0.14,1,270,0,-0.139,124,2,18268,0,-0.139,1,0,0,0,1,1,0,1,-0.0849383333333333,"-1",-1,1,"1"
"36141",2413,3,1,270,270,0.05,0,0.14,1,270,270,0.04633,125,2,18268,0.13899,0.069495,1,1,1,1,0,0,0,1,0.00000000000000000693889390390723,"1",0,0,"1"
"36142",2308,2,2,90,90,-0.37,-0.28,-0.09,1,90,90,-0.09266,126,2,18268,0.18533,-0.185325,1,0,1,1,1,0,0,1,-0.123555,"-1",-1,1,"1"
"36143",4105,3,2,180,0,0.23,0.05,0.09,1,0,180,0.18533,127,2,18268,0.04633,0.069495,0,1,0,0,1,0,0,0,0.083399,"1",1,1,"-1"
"36147",2265,3,2,270,0,-0.14,-0.23,0.19,1,0,270,0.09266,131,2,18268,0.41699,-0.023165,0,1,0,0,0,0,0,1,-0.00000333333333335517,"1",-1,1,"-1"
"36148",2819,2,1,90,0,0.28,0.32,0.05,1,90,0,-0.04633,132,2,18268,-0.27799,0.185325,1,0,0,0,1,0,0,0,-0.13899625,"1",1,1,"1"
"36150",2883,3,2,90,90,-0.28,-0.23,-0.09,1,90,90,-0.04633,134,2,18268,0.139,-0.16216,1,1,1,1,1,0,0,1,-0.138993333333333,"-1",-1,1,"1"
"36152",2952,1,1,0,180,-0.6,-0.42,-0.42,1,0,180,-0.18533,136,2,18268,0,-0.41699,0,0,0,0,1,1,0,0,-0.138991,"-1",-1,1,"-1"
"36153",2191,3,1,0,180,0.6,0.42,0.46,1,0,180,0.18533,137,2,18268,0.04633,0.440155,0,1,0,0,1,0,0,0,0.12046,"1",1,1,"-1"
"36154",3386,3,1,180,270,-0.23,-0.28,-0.05,1,180,270,0.04633,138,2,18268,0.23166,-0.16216,0,1,0,0,1,0,0,0,0.015445,"-1",-1,1,"-1"
"36157",2799,3,1,180,270,0,0.23,0.23,1,180,270,-0.23166,141,2,18268,0,0.23166,0,1,0,0,1,1,0,0,-0.3416975,"1",1,0,"-1"
"36158",2599,1,2,270,90,-0.6,-0.42,-0.37,1,90,270,-0.18533,142,2,18268,0.04633,-0.393825,1,0,0,0,1,0,0,0,-0.138991,"-1",-1,1,"1"
"36159",3610,4,2,90,0,-0.46,0,0.28,1,0,90,-0.46332,143,2,18268,0.27799,0.138995,0,1,0,0,0,0,0,0,-0.50965,"1",0,0,"-1"
"36160",2478,3,1,90,90,-0.46,-0.14,0.28,1,90,90,-0.32432,144,2,18268,0.41699,0.069495,1,1,1,1,0,0,0,1,-0.270268333333333,"1",-1,1,"1"
"36161",2394,4,1,0,0,-0.46,-0.32,0.14,1,0,0,-0.139,145,2,18268,0.46331,-0.092665,0,1,1,1,0,0,0,1,-0.198567142857143,"1",-1,1,"-1"
"36162",2770,4,2,270,90,0.32,0.05,0,1,90,270,0.27799,146,2,18268,-0.04633,0.023165,1,1,0,0,0,0,0,0,0.176059,"0",1,1,"1"
"36163",4349,4,1,90,270,0.32,-0.09,0.42,1,90,270,0.41699,0,2,19095,0.50965,0.162165,1,1,0,0,0,0,0,0,0.342852,"1",-1,0,"1"
"36164",5714,2,2,180,270,0.28,0.32,-0.09,1,270,180,-0.04633,1,2,19095,-0.41698,0.11583,1,0,0,0,0,0,0,0,-0.0330942857142857,"-1",1,1,"1"
"36165",5662,4,1,180,180,0.32,0.19,-0.14,1,180,180,0.139,2,2,19095,-0.32433,0.023165,0,1,1,1,0,0,0,1,0.347488333333333,"-1",1,1,"-1"
"36167",4089,3,2,180,90,0.19,-0.37,-0.37,1,90,180,0.55598,4,2,19095,0,-0.37066,1,1,0,0,1,1,0,0,0.344917777777778,"-1",-1,0,"1"
"36169",4633,4,2,270,0,0.28,0.32,0.05,1,0,270,-0.04633,6,2,19095,-0.27799,0.185325,0,1,0,0,1,0,0,1,-0.0330942857142857,"1",1,1,"-1"
"36170",5862,3,1,90,90,-0.32,0,0.32,1,90,90,-0.32432,7,2,19095,0.32432,0.16216,1,1,1,1,0,0,0,1,-0.481848,"1",0,0,"1"
"36171",3927,2,2,270,180,-0.32,-0.46,0,1,180,270,0.139,8,2,19095,0.46332,-0.23166,0,0,0,0,0,0,0,0,-0.0421163636363636,"0",-1,1,"-1"
"36173",3097,3,2,270,90,-0.32,-0.37,0.32,1,90,270,0.04633,10,2,19095,0.69498,-0.02317,1,1,0,0,0,0,0,0,-0.164732222222222,"1",-1,1,"1"
"36175",4081,4,2,270,270,-0.28,0.05,-0.09,1,270,270,-0.32432,12,2,19095,-0.13899,-0.023165,1,1,1,1,0,0,0,1,-0.250192,"-1",1,0,"1"
"36176",4594,4,2,0,90,-0.19,-0.32,0.19,1,90,0,0.139,13,2,19095,0.50965,-0.069495,1,1,0,0,0,0,0,0,0.09266125,"1",-1,1,"1"
"36177",3415,4,1,0,180,0.32,0.14,-0.28,1,0,180,0.18533,14,2,19095,-0.41698,-0.0695,0,1,0,0,0,0,0,0,0.24324,"-1",1,1,"-1"
"36178",7486,4,1,90,90,0.28,0.23,0.19,1,90,90,0.04633,15,2,19095,-0.04633,0.208495,1,1,1,1,1,0,0,1,0.109510909090909,"1",1,1,"1"
"36179",3750,3,2,270,0,-0.28,-0.42,-0.32,1,0,270,0.139,16,2,19095,0.09267,-0.370655,0,1,0,0,1,0,0,1,0.03089,"-1",-1,1,"-1"
"36180",3844,3,1,270,0,0.37,0.46,-0.05,1,270,0,-0.09266,17,2,19095,-0.50965,0.208495,1,1,0,0,0,0,0,1,0.03474625,"-1",1,1,"1"
